config total_drives failed_disks affected_racks dl_prob nines sigma failed_iters total_iters adapt
(9+1)(9+1) 32000 25 23 0.0252 1.599 0.027 252 10000.0 notadapt
(9+1)(9+1) 32000 26 23 0.0709 1.149 0.016 709 10000.0 notadapt
(9+1)(9+1) 32000 27 23 0.1396 0.855 0.012 1396 10000.0 notadapt
(9+1)(9+1) 32000 24 24 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 25 24 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 26 24 0.0268 1.572 0.027 268 10000.0 notadapt
(9+1)(9+1) 32000 27 24 0.0771 1.113 0.016 771 10000.0 notadapt
(9+1)(9+1) 32000 28 24 0.1374 0.862 0.012 1374 10000.0 notadapt
(9+1)(9+1) 32000 25 25 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 26 25 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 27 25 0.0252 1.599 0.027 252 10000.0 notadapt
(9+1)(9+1) 32000 28 25 0.0722 1.141 0.016 722 10000.0 notadapt
(9+1)(9+1) 32000 29 25 0.1396 0.855 0.012 1396 10000.0 notadapt

